tag,userId,userName,Link,Reputation
mercurial,75033,John Mee,http://stackoverflow.com/users/75033/john-mee,21725
mercurial,283296,Amelio Vazquez-Reina,http://stackoverflow.com/users/283296/amelio-vazquez-reina,16654
mercurial,316357,Curious2learn,http://stackoverflow.com/users/316357/curious2learn,6141
mercurial,1041868,bph,http://stackoverflow.com/users/1041868/bph,2843
mercurial,378080,antony,http://stackoverflow.com/users/378080/antony,864
mercurial,1382869,nathan12343,http://stackoverflow.com/users/1382869/nathan12343,683
