tag,userId,userName,Link,Reputation
python-import,3594865,sedeh,http://stackoverflow.com/users/3594865/sedeh,1327
python-import,378080,antony,http://stackoverflow.com/users/378080/antony,864
python-import,443874,Ryex,http://stackoverflow.com/users/443874/ryex,177
python-import,5806421,kv manohar,http://stackoverflow.com/users/5806421/kv-manohar,33
