tag,userId,userName,Link,Reputation
logistic-regression,5453723,Azfar Faizan,http://stackoverflow.com/users/5453723/azfar-faizan,100
logistic-regression,2224704,mohit gupta,http://stackoverflow.com/users/2224704/mohit-gupta,79
logistic-regression,5550721,Daria Smirnova,http://stackoverflow.com/users/5550721/daria-smirnova,40
