tag,userId,userName,Link,Reputation
jpa,1695258,Petr Shypila,http://stackoverflow.com/users/1695258/petr-shypila,556
jpa,4980092,Jasper Bernales,http://stackoverflow.com/users/4980092/jasper-bernales,46
jpa,2679280,RYJ,http://stackoverflow.com/users/2679280/ryj,36
