tag,userId,userName,Link,Reputation
contour,1380285,bob.sacamento,http://stackoverflow.com/users/1380285/bob-sacamento,1544
contour,2666270,pceccon,http://stackoverflow.com/users/2666270/pceccon,1469
contour,5285918,lanery,http://stackoverflow.com/users/5285918/lanery,1090
contour,3660146,giosans,http://stackoverflow.com/users/3660146/giosans,593
contour,5597830,DarthLazar,http://stackoverflow.com/users/5597830/darthlazar,380
contour,1715453,Joe Flip,http://stackoverflow.com/users/1715453/joe-flip,196
