tag,userId,userName,Link,Reputation
statsmodels,283296,Amelio Vazquez-Reina,http://stackoverflow.com/users/283296/amelio-vazquez-reina,16654
statsmodels,2605262,Lukasz,http://stackoverflow.com/users/2605262/lukasz,401
statsmodels,6161587,Robin Kramer,http://stackoverflow.com/users/6161587/robin-kramer,144
