tag,userId,userName,Link,Reputation
data-mining,492372,Abhishek Shivkumar,http://stackoverflow.com/users/492372/abhishek-shivkumar,4707
data-mining,297850,user297850,http://stackoverflow.com/users/297850/user297850,1745
data-mining,6944197,fourth,http://stackoverflow.com/users/6944197/fourth,9
