tag,userId,userName,Link,Reputation
matplotlib,3228542,Javier,http://stackoverflow.com/users/3228542/javier,95
matplotlib,3511819,AlexG,http://stackoverflow.com/users/3511819/alexg,92
matplotlib,5058507,Tang,http://stackoverflow.com/users/5058507/tang,86
matplotlib,2784163,Manish,http://stackoverflow.com/users/2784163/manish,84
matplotlib,1125663,Saladsamurai,http://stackoverflow.com/users/1125663/saladsamurai,78
matplotlib,4759898,Chicony,http://stackoverflow.com/users/4759898/chicony,78
matplotlib,6598386,kinto-d,http://stackoverflow.com/users/6598386/kinto-d,78
matplotlib,5982950,Vacassal Alsk,http://stackoverflow.com/users/5982950/vacassal-alsk,72
matplotlib,4759645,heracho,http://stackoverflow.com/users/4759645/heracho,67
matplotlib,3254025,spec3,http://stackoverflow.com/users/3254025/spec3,66
matplotlib,3571640,brokenseas,http://stackoverflow.com/users/3571640/brokenseas,66
matplotlib,6906747,Narusan,http://stackoverflow.com/users/6906747/narusan,56
matplotlib,1131712,Nukolas,http://stackoverflow.com/users/1131712/nukolas,54
matplotlib,5197007,Rick,http://stackoverflow.com/users/5197007/rick,54
matplotlib,5577564,Kyle Hunter,http://stackoverflow.com/users/5577564/kyle-hunter,52
matplotlib,2514197,user113478,http://stackoverflow.com/users/2514197/user113478,51
matplotlib,2383070,blaylockbk,http://stackoverflow.com/users/2383070/blaylockbk,51
matplotlib,3826115,user3826115,http://stackoverflow.com/users/3826115/user3826115,48
matplotlib,4384381,Salvatore Cosentino,http://stackoverflow.com/users/4384381/salvatore-cosentino,45
matplotlib,2770149,user2770149,http://stackoverflow.com/users/2770149/user2770149,41
matplotlib,5550721,Daria Smirnova,http://stackoverflow.com/users/5550721/daria-smirnova,40
matplotlib,6931248,matthew,http://stackoverflow.com/users/6931248/matthew,39
matplotlib,3108267,andrea,http://stackoverflow.com/users/3108267/andrea,37
matplotlib,5431568,Charles,http://stackoverflow.com/users/5431568/charles,35
matplotlib,5806421,kv manohar,http://stackoverflow.com/users/5806421/kv-manohar,33
matplotlib,5705270,Flow Nuwen,http://stackoverflow.com/users/5705270/flow-nuwen,28
matplotlib,5683778,Wesley Skeeter,http://stackoverflow.com/users/5683778/wesley-skeeter,28
matplotlib,4141431,Armin,http://stackoverflow.com/users/4141431/armin,26
matplotlib,5782727,JC Bailey,http://stackoverflow.com/users/5782727/jc-bailey,21
matplotlib,6872163,Perlinn,http://stackoverflow.com/users/6872163/perlinn,20
matplotlib,7025089,jwetter10,http://stackoverflow.com/users/7025089/jwetter10,16
matplotlib,1801733,user1801733,http://stackoverflow.com/users/1801733/user1801733,13
matplotlib,6936420,A.Loc,http://stackoverflow.com/users/6936420/a-loc,9
matplotlib,5203117,John,http://stackoverflow.com/users/5203117/john,7
matplotlib,2933038,Joe,http://stackoverflow.com/users/2933038/joe,6
matplotlib,7057982,Hotaru,http://stackoverflow.com/users/7057982/hotaru,5
matplotlib,7069864,Reginald Johnson,http://stackoverflow.com/users/7069864/reginald-johnson,2
matplotlib,5289209,A. Kwas,http://stackoverflow.com/users/5289209/a-kwas,2
matplotlib,6844497,Alex  Skys,http://stackoverflow.com/users/6844497/alex-skys,1
matplotlib,7066248,machazthegamer,http://stackoverflow.com/users/7066248/machazthegamer,1
matplotlib,2919106,user2919106,http://stackoverflow.com/users/2919106/user2919106,1
