tag,userId,userName,Link,Reputation
pyspark,492372,Abhishek Shivkumar,http://stackoverflow.com/users/492372/abhishek-shivkumar,4707
pyspark,2424587,Hanan Shteingart,http://stackoverflow.com/users/2424587/hanan-shteingart,721
pyspark,4402407,tjb305,http://stackoverflow.com/users/4402407/tjb305,413
pyspark,3426927,Michael Hooreman,http://stackoverflow.com/users/3426927/michael-hooreman,193
pyspark,3341945,mflowww,http://stackoverflow.com/users/3341945/mflowww,125
pyspark,3492061,sumoka,http://stackoverflow.com/users/3492061/sumoka,32
