tag,userId,userName,Link,Reputation
hashmap,1089623,Klausos Klausos,http://stackoverflow.com/users/1089623/klausos-klausos,3340
hashmap,3147590,user3147590,http://stackoverflow.com/users/3147590/user3147590,167
